Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,ADP.PA,ADP.PA,ADP.PA,ADP.PA,ADP.PA,,,,,,,,,
Date,,,,,,,,,,,,,,
2026-04-13,112.69999694824219,115.4000015258789,111.69999694824219,115.19999694824219,108394,107.22499923706054,111.4799998474121,-0.0292851125802277,0.34795242125686254,66.55171715263705,117.6243674962846,96.82563097783648,0.19397282971730145,BAISSIER 📉
2026-04-14,113.19999694824219,113.69999694824219,112.19999694824219,113.0,93883,107.72499923706054,111.51399978637696,0.004436557351723991,0.3477996199695822,66.43598095239102,118.27011574342377,97.17988273069732,0.19577844661957353,BAISSIER 📉
2026-04-15,111.69999694824219,113.1500015258789,110.69999694824219,113.0,90164,108.1399990081787,111.53799972534179,-0.013250883749456599,0.3536211014459407,65.3061176825955,118.62154214017268,97.65845587618473,0.1938513635680956,BAISSIER 📉
2026-04-16,110.4000015258789,112.30000305175781,110.0,111.4000015258789,94315,108.4549991607666,111.53599975585938,-0.011638276256763502,0.35778917061293636,57.87546258439144,118.80314469180136,98.10685362973184,0.19082837326281926,BAISSIER 📉
2026-04-17,114.5,115.4000015258789,109.80000305175781,110.30000305175781,134869,108.99999923706055,111.57599975585937,0.03713766682476005,0.3758956024555013,66.55518565326878,119.41941484336522,98.58058363075588,0.19118193906852823,BAISSIER 📉
2026-04-20,112.0999984741211,113.0,111.3499984741211,113.0,95161,109.41499900817871,111.53199966430664,-0.0209607120164097,0.3872091489819231,64.82084221047631,119.62134988173676,99.20864813462066,0.1865621892076265,BAISSIER 📉
2026-04-21,111.69999694824219,115.30000305175781,110.69999694824219,113.5,141232,109.84499893188476,111.43599960327148,-0.0035682563008352375,0.3861890502305164,62.913897748444754,119.64778668130157,100.04221118246795,0.1784840064588748,BAISSIER 📉
2026-04-22,109.0,111.69999694824219,108.30000305175781,111.5999984741211,122945,110.10999908447266,111.26999954223633,-0.02417186232774271,0.39907156351850953,56.832299534725465,119.49080870707915,100.72918946186617,0.17038978658804368,BAISSIER 📉
2026-04-23,108.80000305175781,109.5,107.0,108.4000015258789,73362,110.41499938964844,111.1779995727539,-0.0018348343875429496,0.3968011288200501,49.28058659608837,119.15625670987752,101.67374206941936,0.1583345988959646,BAISSIER 📉
2026-04-24,109.69999694824219,111.9000015258789,108.9000015258789,110.5,126120,110.59499931335449,111.07799957275391,0.008272002493016739,0.38145512755594774,47.777768672736464,119.10739892490827,102.08259970180072,0.15393823707046927,BAISSIER 📉
2026-04-27,109.0,110.4000015258789,109.0,109.30000305175781,64131,110.81499938964843,110.91599960327149,-0.006381011556203187,0.37809836463598595,47.25274602432911,118.8912867861016,102.73871199319527,0.1457616286772745,BAISSIER 📉
2026-04-28,108.4000015258789,109.69999694824219,107.5999984741211,109.69999694824219,101414,111.08499946594239,110.75599960327149,-0.0055045731570742,0.37361630150796515,26.829251045972157,118.38497040201784,103.78502852986693,0.13143036361653052,HAUSSIER 📈
2026-04-29,100.80000305175781,106.69999694824219,99.05000305175781,106.69999694824219,315819,110.92999954223633,110.39199966430664,-0.07011068604373316,0.45336338973322465,19.92752070787556,118.96678262130395,102.89321646316871,0.14489828021693324,HAUSSIER 📈
2026-04-30,103.0,103.19999694824219,100.19999694824219,100.5,217286,110.84999961853028,109.99399963378906,0.02182536588925066,0.45995011936507435,27.017528079540654,119.17864290473001,102.52135633233054,0.15026871113867782,HAUSSIER 📈
2026-05-04,102.80000305175781,105.0,102.0999984741211,105.0,134154,110.52999992370606,109.66999969482421,-0.0019417179440989196,0.42907094675710666,30.43477343086103,119.5856391672173,101.47436068019482,0.16385848637947964,HAUSSIER 📈
2026-05-05,103.5,104.0,103.0,103.0999984741211,74309,110.15999984741211,109.33199966430664,0.006809308632897082,0.4252430921203041,30.980375378627855,119.74142767891037,100.57857201591385,0.17395475389923665,HAUSSIER 📈
2026-05-06,108.19999694824219,110.69999694824219,104.69999694824219,104.69999694824219,202175,110.04499969482421,109.12399963378907,0.045410598533740965,0.4587532947057851,43.902431892288774,119.66438108633173,100.4256183033167,0.17482632410711796,HAUSSIER 📈
2026-05-07,108.0999984741211,110.5,108.0,108.30000305175781,134221,109.55499954223633,108.86999954223633,-0.0009242003414189348,0.3830760738471929,45.81817162883037,118.46164212758005,100.64835695689261,0.1625967344723501,HAUSSIER 📈
2026-05-08,106.5999984741211,108.69999694824219,106.30000305175781,108.0,83397,109.01499938964844,108.53399948120118,-0.01387604089891914,0.3846633187540556,34.13652465047987,117.19926300726866,100.83073577202822,0.150149312726545,HAUSSIER 📈
2026-05-11,105.5999984741211,106.5999984741211,105.4000015258789,106.30000305175781,85005,108.48999938964843,108.27399948120117,-0.009380863173677922,0.3843283422407081,36.17019480629105,116.0866445120403,100.89335426725657,0.1400432328349095,HAUSSIER 📈
2026-05-12,105.80000305175781,106.0999984741211,104.5,105.0,75960,108.14499969482422,108.00999954223633,0.001893982770139191,0.3733822631259747,37.33905396706062,115.56118876248784,100.7288106271606,0.13715269478184777,HAUSSIER 📈
2026-05-13,105.19999694824219,105.5,104.0999984741211,105.4000015258789,65882,107.74499969482422,107.7459994506836,-0.005671135030327901,0.3724751815273791,41.03772091074896,114.87048221307697,100.61951717657146,0.13226567429458244,BAISSIER 📉
2026-05-14,107.80000305175781,107.80000305175781,105.5,105.69999694824219,115787,107.55,107.60999954223632,0.024714887632504512,0.38336915708296854,47.88135511030622,114.42895195177206,100.67104804822793,0.12792100328725367,BAISSIER 📉
2026-05-15,104.5,107.5999984741211,103.5,107.5999984741211,81314,107.25499992370605,107.48399948120117,-0.030612272340784563,0.3957439500415551,40.00000586876502,114.1253694868521,100.38463036056001,0.12811280719841794,BAISSIER 📉
2026-05-18,103.19999694824219,103.5999984741211,102.0999984741211,103.5,14433,106.68999977111817,107.31199935913087,-0.01244022059098382,0.36814323082858474,39.09774112609838,112.87619688140035,100.50380266083599,0.11596582854163306,BAISSIER 📉
